timeStamp,availableMW,windSpeed,windPower
2018-01-01 14:40,34.5,9.8,33.3744
2018-01-01 14:45,34.5,9.7,32.6516
2018-01-01 14:50,34.5,9.7,32.6516
2018-01-01 14:55,34.5,9.5,31.1459
2018-01-01 15:00,34.5,9.5,31.1459
2018-01-01 15:05,34.5,9.6,31.9081
2018-01-01 15:10,34.5,9.6,31.9081
2018-01-01 15:15,34.5,9.9,34.0748
2018-01-01 15:20,34.5,10.1,35.402
2018-01-01 15:25,33.6,9.9,34.0748
2018-01-01 15:30,33,9.9,34.0748
2018-01-01 15:35,33,10.2,36.0261
2018-01-01 15:40,33,10.2,36.0261
2018-01-01 15:45,33,10,34.7511
2018-01-01 15:50,33,10,34.7511
2018-01-01 15:55,33,9.5,31.1459
2018-01-01 16:00,33,9.5,31.1459
2018-01-01 16:05,33,9.5,31.1459
2018-01-01 16:10,33,9.5,31.1459
2018-01-01 16:15,34.5,9.5,31.1459
2018-01-01 16:20,34.5,9.5,31.1459
2018-01-01 16:25,34.5,9,27.1278
2018-01-01 16:30,34.5,9,27.1278
2018-01-01 16:35,34.5,9.5,31.1459
2018-01-01 16:40,34.5,9.5,31.1459
2018-01-01 16:45,34.5,9.5,31.1459
2018-01-01 16:50,34.5,9.5,31.1459
2018-01-01 16:55,34.5,9,27.1278
2018-01-01 17:00,34.5,9,27.1278
2018-01-01 17:05,34.5,9.6,31.9081
2018-01-01 17:10,34.5,9.6,31.9081
2018-01-01 17:15,34.5,9.6,31.9081
2018-01-01 17:20,34.5,9.6,31.9081
2018-01-01 17:25,34.5,9.1,27.9514
2018-01-01 17:30,34.5,9.1,27.9514
2018-01-01 17:35,34.5,9.3,29.5733
2018-01-01 17:40,34.5,9.3,29.5733
2018-01-01 17:45,34.5,9.5,31.1459
2018-01-01 17:50,34.5,9.5,31.1459
2018-01-01 17:55,34.5,9,27.1278
2018-01-01 18:00,34.5,9,27.1278
2018-01-01 18:05,34.5,9.1,27.9514
2018-01-01 18:10,34.5,9.1,27.9514
2018-01-01 18:15,34.5,8.8,25.4668
2018-01-01 18:20,34.5,8.8,25.4668
2018-01-01 18:25,34.5,9.2,28.7674
2018-01-01 18:30,34.5,9.2,28.7674
2018-01-01 18:35,34.5,9.2,28.7674
2018-01-01 18:40,34.5,9.2,28.7674
2018-01-01 18:45,34.5,9.1,27.9514
2018-01-01 18:50,34.5,9.1,27.9514
2018-01-01 18:55,34.5,8.6,23.8034
2018-01-01 19:00,34.5,8.6,23.8034
2018-01-01 19:05,34.5,9,27.1278
2018-01-01 19:10,34.5,9,27.1278
2018-01-01 19:15,34.5,8.5,22.9766
2018-01-01 19:20,34.5,8.5,22.9766
2018-01-01 19:25,34.5,9,27.1278
2018-01-01 19:30,34.5,9,27.1278
2018-01-01 19:35,34.5,9.2,28.7674
2018-01-01 19:40,34.5,9.2,28.7674
2018-01-01 19:45,34.5,9.8,33.3744
2018-01-01 19:50,34.5,9.8,33.3744
2018-01-01 19:55,34.5,9.5,31.1459
2018-01-01 20:00,34.5,9.5,31.1459
2018-01-01 20:05,34.5,10,34.7511
2018-01-01 20:10,34.5,10.1,35.402
2018-01-01 20:15,34.5,9.4,30.3669
2018-01-01 20:20,34.5,9.4,30.3669
2018-01-01 20:25,34.5,9.6,31.9081
2018-01-01 20:30,34.5,9.6,31.9081
2018-01-01 20:35,34.5,9.7,32.6516
2018-01-01 20:40,34.5,9.7,32.6516
2018-01-01 20:45,34.5,9.9,34.0748
2018-01-01 20:50,34.5,9.9,34.0748
2018-01-01 20:55,34.5,9.9,34.0748
2018-01-01 21:00,34.5,9.9,34.0748
2018-01-01 21:05,34.5,10.1,35.402
2018-01-01 21:10,34.5,10.1,35.402
2018-01-01 21:15,34.5,10.1,35.402
2018-01-01 21:20,34.5,10.1,35.402
2018-01-01 21:25,34.5,10.2,36.0261
2018-01-01 21:30,34.5,10.2,36.0261
2018-01-01 21:35,33,10.6,38.2397
2018-01-01 21:40,33,10.6,38.2397
2018-01-01 21:45,33,10.2,36.0261
2018-01-01 21:50,33,10.2,36.0261
2018-01-01 21:55,33,10.4,37.1907
2018-01-01 22:00,33,10.4,37.1907
2018-01-01 22:05,33,9.8,33.3744
2018-01-01 22:10,33,9.8,33.3744
2018-01-01 22:15,34.1,10.4,37.1907
2018-01-01 22:20,34.5,10.4,37.1907
2018-01-01 22:25,34.5,10.9,39.5951
2018-01-01 22:30,34.5,10.9,39.5951
2018-01-01 22:35,34.5,10.4,37.1907
2018-01-01 22:40,34.5,10.4,37.1907
2018-01-01 22:45,34.5,11.5,41.5902
2018-01-01 22:50,34.5,11.5,41.5902
2018-01-01 22:55,34.5,11.7,42.0828
2018-01-01 23:00,34.5,11.8,42.3044
2018-01-01 23:05,34.5,11.8,42.3044
2018-01-01 23:10,34.5,11.8,42.3044
2018-01-01 23:15,34.5,11.5,41.5902
2018-01-01 23:20,34.5,11.5,41.5902
2018-01-01 23:25,34.5,10.9,39.5951
2018-01-01 23:30,34.5,10.5,37.7298
2018-01-01 23:35,34.5,11,39.9904
2018-01-01 23:40,34.5,11,39.9904
2018-01-01 23:45,34.5,11.2,40.7016
2018-01-01 23:50,34.5,11.2,40.7016
2018-01-01 23:55,34.5,11.1,40.3588
2018-01-02 0:00,34.5,11.1,40.3588
2018-01-02 0:05,34.5,11.2,40.7016
2018-01-02 0:10,34.5,11.2,40.7016
2018-01-02 0:15,34.5,10.8,39.172
2018-01-02 0:20,34.5,10.8,39.172
2018-01-02 0:25,34.5,11.3,41.02
2018-01-02 0:30,34.5,11.3,41.02
2018-01-02 0:35,34.5,11.3,41.02
2018-01-02 0:40,34.5,11.3,41.02
2018-01-02 0:45,34.5,11.3,41.02
2018-01-02 0:50,34.5,11.3,41.02
2018-01-02 0:55,34.5,11.2,40.7016
2018-01-02 1:00,34.5,11.2,40.7016
2018-01-02 1:05,34.5,11.4,41.3157
2018-01-02 1:10,34.5,11.4,41.3157
2018-01-02 1:15,34.5,11.4,41.3157
2018-01-02 1:20,34.5,11.4,41.3157
2018-01-02 1:25,34.5,11.3,41.02
2018-01-02 1:30,34.5,11.3,41.02
2018-01-02 1:35,34.5,11.4,41.3157
2018-01-02 1:40,34.5,11.4,41.3157
2018-01-02 1:45,34.5,11.3,41.02
2018-01-02 1:50,34.5,11.3,41.02
2018-01-02 1:55,34.5,10.8,39.172
2018-01-02 2:00,34.5,10.7,38.7204
2018-01-02 2:05,34.5,10.8,39.172
2018-01-02 2:10,34.5,10.8,39.172
2018-01-02 2:15,34.5,10.3,36.6227
2018-01-02 2:20,34.5,10.3,36.6227
2018-01-02 2:25,34.5,10.7,38.7204
2018-01-02 2:30,34.5,10.7,38.7204
2018-01-02 2:35,34.5,10.5,37.7298
2018-01-02 2:40,34.5,10.5,37.7298
2018-01-02 2:45,34.5,10.7,38.7204
2018-01-02 2:50,34.5,10.7,38.7204
2018-01-02 2:55,34.5,10.3,36.6227
2018-01-02 3:00,34.5,10.3,36.6227
2018-01-02 3:05,34.5,10.3,36.6227
2018-01-02 3:10,34.5,10.3,36.6227
2018-01-02 3:15,34.5,9.8,33.3744
2018-01-02 3:20,34.5,9.8,33.3744
2018-01-02 3:25,34.5,10.2,36.0261
2018-01-02 3:30,34.5,10.2,36.0261
2018-01-02 3:35,34.5,9.7,32.6516
2018-01-02 3:40,34.5,9.7,32.6516
2018-01-02 3:45,34.5,9.9,34.0748
2018-01-02 3:50,34.5,9.9,34.0748
2018-01-02 3:55,34.5,9.8,33.3744
2018-01-02 4:00,34.5,9.8,33.3744
2018-01-02 4:05,34.5,10.2,36.0261
2018-01-02 4:10,34.5,10.2,36.0261
2018-01-02 4:15,34.5,10.1,35.402
2018-01-02 4:20,34.5,10.1,35.402
2018-01-02 4:25,34.5,10.3,36.6227
2018-01-02 4:30,34.5,10.3,36.6227
2018-01-02 4:35,34.5,9.8,33.3744
2018-01-02 4:40,34.5,9.8,33.3744
2018-01-02 4:45,34.5,10.2,36.0261
2018-01-02 4:50,34.5,10.2,36.0261
2018-01-02 4:55,34.5,9.7,32.6516
2018-01-02 5:00,34.5,9.7,32.6516
2018-01-02 5:05,34.5,10.2,36.0261
2018-01-02 5:10,34.5,10.2,36.0261
2018-01-02 5:15,34.5,10.2,36.0261
2018-01-02 5:20,34.5,10.3,36.6227
2018-01-02 5:25,34.5,10.3,36.6227
2018-01-02 5:30,34.5,10.3,36.6227
2018-01-02 5:35,34.5,10.3,36.6227
2018-01-02 5:40,34.5,10.3,36.6227
2018-01-02 5:45,34.5,10.6,38.2397
2018-01-02 5:50,34.5,10.6,38.2397
2018-01-02 5:55,34.5,10,34.7511
2018-01-02 6:00,34.5,10,34.7511
2018-01-02 6:05,34.5,10,34.7511
2018-01-02 6:10,34.5,10,34.7511
2018-01-02 6:15,34.5,10,34.7511
2018-01-02 6:20,34.5,10,34.7511
2018-01-02 6:25,34.5,10.1,35.402
2018-01-02 6:30,34.5,10.1,35.402
2018-01-02 6:35,34.5,9.6,31.9081
2018-01-02 6:40,34.5,9.2,28.7674
2018-01-02 6:45,34.5,9.4,30.3669
2018-01-02 6:50,34.5,9.4,30.3669
2018-01-02 6:55,34.5,9.7,32.6516
2018-01-02 7:00,34.5,9.7,32.6516
2018-01-02 7:05,34.5,9.1,27.9514
2018-01-02 7:10,34.5,9.1,27.9514
2018-01-02 7:15,34.5,9.1,27.9514
2018-01-02 7:20,34.5,9.1,27.9514
2018-01-02 7:25,34.1,9.1,27.9514
2018-01-02 7:30,34.5,9.1,27.9514
2018-01-02 7:35,34.5,8.6,23.8034
2018-01-02 7:40,34.5,8.6,23.8034
2018-01-02 7:45,34.5,8.5,22.9766
2018-01-02 7:50,34.5,8.5,22.9766
2018-01-02 7:55,34.5,8.9,26.2988
2018-01-02 8:00,34.5,8.9,26.2988
2018-01-02 8:05,34.5,9,27.1278
2018-01-02 8:10,34.5,9,27.1278
2018-01-02 8:15,34.5,9.5,31.1459
2018-01-02 8:20,34.5,9.5,31.1459
2018-01-02 8:25,34.5,9.7,32.6516
2018-01-02 8:30,34.5,9.7,32.6516
2018-01-02 8:35,34.5,10,34.7511
2018-01-02 8:40,34.5,10.5,37.7298
2018-01-02 8:45,34.5,10.4,37.1907
2018-01-02 8:50,34.5,10.4,37.1907
2018-01-02 8:55,34.5,10.4,37.1907
2018-01-02 9:00,34.5,10.4,37.1907
2018-01-02 9:05,34.5,10.5,37.7298
2018-01-02 9:10,34.5,10.5,37.7298
2018-01-02 9:15,34.5,10.7,38.7204
2018-01-02 9:20,34.5,10.7,38.7204
2018-01-02 9:25,34.5,10.4,37.1907
2018-01-02 9:30,34.5,10.4,37.1907
2018-01-02 9:35,34.5,9.9,34.0748
2018-01-02 9:40,34.5,9.9,34.0748
2018-01-02 9:45,34.5,10.4,37.1907
2018-01-02 9:50,34.5,10.4,37.1907
2018-01-02 9:55,34.5,10.7,38.7204
2018-01-02 10:00,34.5,10.7,38.7204
2018-01-02 10:05,34.5,10.8,39.172
2018-01-02 10:10,34.5,10.8,39.172
2018-01-02 10:15,34.5,10.8,39.172
2018-01-02 10:20,34.5,10.8,39.172
2018-01-02 10:25,34.5,10.8,39.172
2018-01-02 10:30,34.5,10.8,39.172
2018-01-02 10:35,34.5,11,39.9904
2018-01-02 10:40,34.5,11,39.9904
2018-01-02 10:45,34.5,10.9,39.5951
2018-01-02 10:50,34.5,10.9,39.5951
2018-01-02 10:55,34.5,10.9,39.5951
2018-01-02 11:00,34.5,10.7,38.7204
2018-01-02 11:05,34.5,10.5,37.7298
2018-01-02 11:10,34.5,10.4,37.1907
2018-01-02 11:15,34.5,10.4,37.1907
2018-01-02 11:20,34.5,10.3,36.6227
2018-01-02 11:25,34.5,10.2,36.0261
2018-01-02 11:30,34.5,10.1,35.402
2018-01-02 11:35,34.5,10.6,38.2397
2018-01-02 11:40,34.5,10.6,38.2397
2018-01-02 11:45,34.5,10.1,35.402
2018-01-02 11:50,34.5,10.1,35.402
2018-01-02 11:55,34.5,9.9,34.0748
2018-01-02 12:00,34.5,9.8,33.3744
2018-01-02 12:05,34.5,10.7,38.7204
2018-01-02 12:10,34.5,10.8,39.172
2018-01-02 12:15,34.5,10.3,36.6227
2018-01-02 12:20,34.5,10.3,36.6227
2018-01-02 12:25,34.5,10.4,37.1907
2018-01-02 12:30,34.5,10.4,37.1907
2018-01-02 12:35,36,10.5,37.7298
2018-01-02 12:40,36,10.5,37.7298
2018-01-02 12:45,36,9.9,34.0748
2018-01-02 12:50,36,9.9,34.0748
2018-01-02 12:55,35.1,10.4,37.1907
2018-01-02 13:00,34.5,10.4,37.1907
2018-01-02 13:05,34.5,9.9,34.0748
2018-01-02 13:10,34.5,9.9,34.0748
2018-01-02 13:15,34.9,9.8,33.3744
2018-01-02 13:20,36,9.8,33.3744
2018-01-02 13:25,36,9.7,32.6516
2018-01-02 13:30,36,9.7,32.6516
2018-01-02 13:35,36,9.3,29.5733
2018-01-02 13:40,36,9.3,29.5733
2018-01-02 13:45,37.5,9.3,29.5733
2018-01-02 13:50,37.5,9.3,29.5733
2018-01-02 13:55,37.5,9.3,29.5733
2018-01-02 14:00,37.5,9.3,29.5733
2018-01-02 14:05,37.5,9.3,29.5733
2018-01-02 14:10,37.5,9.3,29.5733
2018-01-02 14:15,37.5,9.5,31.1459
2018-01-02 14:20,37.5,9.5,31.1459
2018-01-02 14:25,37.5,9.1,27.9514
2018-01-02 14:30,37.5,9.1,27.9514
2018-01-02 14:35,37.5,9.1,27.9514
2018-01-02 14:40,37.5,9.1,27.9514
2018-01-02 14:45,37.5,9.2,28.7674
2018-01-02 14:50,37.5,9.2,28.7674
2018-01-02 14:55,35.1,8.6,23.8034
2018-01-02 15:00,36,8.6,23.8034
2018-01-02 15:05,37.4,8.6,23.8034
2018-01-02 15:10,37.5,8.6,23.8034
2018-01-02 15:15,39,8,18.975
2018-01-02 15:20,39,8,18.975
2018-01-02 15:25,39,7.8,17.4705
2018-01-02 15:30,39,7.8,17.4705
2018-01-02 15:35,39,8.3,21.3434
2018-01-02 15:40,39,8.3,21.3434
2018-01-02 15:45,38.7,8.2,20.5412
2018-01-02 15:50,39,8.2,20.5412
2018-01-02 15:55,37.5,8.1,19.7512
2018-01-02 16:00,37.5,8.1,19.7512
2018-01-02 16:05,38.6,7.9,18.2143
2018-01-02 16:10,39,7.9,18.2143
2018-01-02 16:15,37.5,7.5,15.3518
2018-01-02 16:20,37.5,7.5,15.3518
2018-01-02 16:25,38.2,6.7,10.6199
2018-01-02 16:30,37.5,6.3,8.72254
2018-01-02 16:35,37.5,6.8,11.1388
2018-01-02 16:40,37.5,6.8,11.1388
2018-01-02 16:45,37.5,7.3,14.0416
2018-01-02 16:50,37.5,7.3,14.0416
2018-01-02 16:55,37.5,6.3,8.72254
2018-01-02 17:00,37.5,6.3,8.72254
2018-01-02 17:05,37.5,6.8,11.1388
2018-01-02 17:10,37.5,6.8,11.1388
2018-01-02 17:15,37.5,6.8,11.1388
2018-01-02 17:20,37.5,6.8,11.1388
2018-01-02 17:25,37.5,6.7,10.6199
2018-01-02 17:30,37.5,6.7,10.6199
2018-01-02 17:35,37.5,6.9,11.6776
2018-01-02 17:40,37.5,6.9,11.6776
2018-01-02 17:45,37.5,7.4,14.6861
2018-01-02 17:50,37.5,7.4,14.6861
2018-01-02 17:55,37.5,7.4,14.6861
2018-01-02 18:00,37.5,7.4,14.6861
2018-01-02 18:05,37.5,7.4,14.6861
2018-01-02 18:10,37.5,7.4,14.6861
2018-01-02 18:15,37.5,6.9,11.6776
2018-01-02 18:20,37.5,6.9,11.6776
2018-01-02 18:25,37.5,6.8,11.1388
2018-01-02 18:30,37.5,6.8,11.1388
2018-01-02 18:35,37.5,6.9,11.6776
2018-01-02 18:40,37.5,6.9,11.6776
2018-01-02 18:45,37.5,7,12.2368
2018-01-02 18:50,37.5,7,12.2368
2018-01-02 18:55,34.5,8,18.975
2018-01-02 19:00,34.5,8,18.975
2018-01-02 19:05,36,7.8,17.4705
2018-01-02 19:10,36,7.8,17.4705
2018-01-02 19:15,36,7.4,14.6861
2018-01-02 19:20,36,7.3,14.0416
2018-01-02 19:25,36,7.1,12.817
2018-01-02 19:30,36,7,12.2368
2018-01-02 19:35,37.5,7.2,13.4185
2018-01-02 19:40,37.5,7.2,13.4185
2018-01-02 19:45,37.5,7.7,16.7448
2018-01-02 19:50,37.5,7.7,16.7448
2018-01-02 19:55,37.5,7.2,13.4185
2018-01-02 20:00,37.5,7.2,13.4185
2018-01-02 20:05,37.5,7.7,16.7448
2018-01-02 20:10,37.5,7.7,16.7448
2018-01-02 20:15,37.1,7.7,16.7448
2018-01-02 20:20,37.5,7.7,16.7448
2018-01-02 20:25,37.5,7.8,17.4705
2018-01-02 20:30,37.5,7.8,17.4705
2018-01-02 20:35,37.5,7.2,13.4185
2018-01-02 20:40,37.5,7.2,13.4185
2018-01-02 20:45,36,7.4,14.6861
2018-01-02 20:50,36,7.4,14.6861
2018-01-02 20:55,36,6.9,11.6776
2018-01-02 21:00,36,6.9,11.6776
2018-01-02 21:05,36,7,12.2368
2018-01-02 21:10,36,7,12.2368
2018-01-02 21:15,37.2,7.7,16.7448
2018-01-02 21:20,37.5,7.8,17.4705
2018-01-02 21:25,37.5,7.7,16.7448
2018-01-02 21:30,37.5,7.7,16.7448
2018-01-02 21:35,37.5,8.1,19.7512
2018-01-02 21:40,37.5,8.2,20.5412
2018-01-02 21:45,37.8,8.2,20.5412
2018-01-02 21:50,39,8.2,20.5412
2018-01-02 21:55,37.7,8,18.975
2018-01-02 22:00,37.5,8,18.975
2018-01-02 22:05,39,7.9,18.2143
2018-01-02 22:10,39,7.9,18.2143
2018-01-02 22:15,39,7.7,16.7448
2018-01-02 22:20,39,7.7,16.7448
2018-01-02 22:25,39,8.2,20.5412
2018-01-02 22:30,39,8.2,20.5412
2018-01-02 22:35,38.2,8.7,24.6343
2018-01-02 22:40,37.5,8.8,25.4668
2018-01-02 22:45,37.5,7.8,17.4705
2018-01-02 22:50,37.5,7.7,16.7448
2018-01-02 22:55,36.5,7.2,13.4185
2018-01-02 23:00,37.5,7.1,12.817
2018-01-02 23:05,37.5,7.3,14.0416
2018-01-02 23:10,37.5,7.3,14.0416
2018-01-02 23:15,36,8.3,21.3434
2018-01-02 23:20,36,8.3,21.3434
2018-01-02 23:25,37.5,8.4,22.1558
2018-01-02 23:30,37.5,8.4,22.1558
2018-01-02 23:35,38.8,8.4,22.1558
2018-01-02 23:40,39,8.4,22.1558
2018-01-02 23:45,39,8.3,21.3434
2018-01-02 23:50,39,8.3,21.3434
2018-01-02 23:55,39,7.7,16.7448
2018-01-03 0:00,39,7.7,16.7448
2018-01-03 0:05,37.5,8.2,20.5412
2018-01-03 0:10,37.5,8.3,21.3434
2018-01-03 0:15,37.5,8.8,25.4668
2018-01-03 0:20,37.5,8.8,25.4668
2018-01-03 0:25,37.5,8.6,23.8034
2018-01-03 0:30,37.5,8.6,23.8034
2018-01-03 0:35,37.5,8.1,19.7512
2018-01-03 0:40,37.5,8.1,19.7512
2018-01-03 0:45,37.5,7.9,18.2143
2018-01-03 0:50,37.5,7.9,18.2143
2018-01-03 0:55,38.9,8,18.975
2018-01-03 1:00,39,8,18.975
2018-01-03 1:05,39,7.9,18.2143
2018-01-03 1:10,39,7.9,18.2143
2018-01-03 1:15,39,8.2,20.5412
2018-01-03 1:20,39,8.2,20.5412
2018-01-03 1:25,39,8.1,19.7512
